project,setting,direction,model,service,n_files,score_mean,yaml_pass_rate,external_pass_rate,yaml_score_mean,external_score_mean
io7m_jsx,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
io7m_jsx,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
io7m_jsx,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
io7m_jsx,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
io7m_jsx,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
io7m_jsx,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
ipregistry_ipregistry-java,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
ipregistry_ipregistry-java,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jakubplichta_git-changelog-maven-plugin,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jbee_silk,CIMig,gha_to_travis,CIMig,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.5,1.0,0.0,1.0,0.0
jbee_silk,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jbee_silk,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jbee_silk,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jbee_silk,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jbee_silk,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jbee_silk,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
jboss_tyr,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jboss_tyr,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jboss_tyr,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jboss_tyr,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jboss_tyr,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jboss_tyr,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jboss_tyr,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jboss_tyr,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
jenkinsci_jira-plugin,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jenkinsci_jira-plugin,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,Zero-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jenkinsci_jira-plugin,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jenkinsci_jira-plugin,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,CIMig,travis_to_gha,CIMig,gha,1,0.5,1.0,0.0,1.0,0.0
jeremylong_DependencyCheck,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
jeremylong_DependencyCheck,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Zero-Shot,travis_to_gha,gpt-4o,gha,1,0.5,1.0,0.0,1.0,0.0
jeremylong_DependencyCheck,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jeremylong_DependencyCheck,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jeremylong_DependencyCheck,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jeremylong_DependencyCheck,Zero-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jeremylong_DependencyCheck,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jeremylong_DependencyCheck,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
jeremylong_DependencyCheck,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jeremylong_DependencyCheck,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jeremylong_DependencyCheck,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jeremylong_DependencyCheck,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jeremylong_DependencyCheck,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Few-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jnidzwetzki_bboxdb,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jnidzwetzki_bboxdb,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jnidzwetzki_bboxdb,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jonashackt_traefik-cache-nginx-spring-boot,CIMig,travis_to_gha,CIMig,gha,1,0.5,1.0,0.0,1.0,0.0
jonashackt_traefik-cache-nginx-spring-boot,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jpmml_jpmml-evaluator,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jpmml_jpmml-evaluator,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
juglab_labkit-pixel-classification,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
juglab_labkit-pixel-classification,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
junit-team_junit5,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
junit-team_junit5,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
junit-team_junit5,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,Few-Shot,travis_to_gha,gpt-4o,gha,1,0.5,1.0,0.0,1.0,0.0
junit-team_junit5,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
junit-team_junit5,Few-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
junit-team_junit5,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
junit-team_junit5,Few-Shot,gha_to_travis,mistral_7b,travis,1,0.0,0.0,0.0,0.0,0.0
justdave_MCStatus,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
justdave_MCStatus,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
jwtk_jjwt,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.5,1.0,0.0,1.0,0.0
jwtk_jjwt,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
jwtk_jjwt,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
jwtk_jjwt,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
jwtk_jjwt,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
jwtk_jjwt,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
jwtk_jjwt,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Few-Shot,travis_to_gha,mistral_7b,gha,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Few-Shot,gha_to_travis,llama3_1_8b,travis,1,0.0,0.0,0.0,0.0,0.0
kaklakariada_portmapper,Few-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
kaklakariada_portmapper,Few-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
kingjon3377_strategicprimer-viewer,CIMig,travis_to_gha,CIMig,gha,1,0.5,1.0,0.0,1.0,0.0
kingjon3377_strategicprimer-viewer,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
knowm_Yank,CIMig,travis_to_gha,CIMig,gha,1,0.0,0.0,0.0,0.0,0.0
knowm_Yank,CIMig,gha_to_travis,CIMig,travis,1,0.0,0.0,0.0,0.0,0.0
knowm_Yank,Zero-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
knowm_Yank,Zero-Shot,travis_to_gha,llama3_1_8b,gha,1,0.5,1.0,0.0,1.0,0.0
knowm_Yank,Zero-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Zero-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
knowm_Yank,Zero-Shot,gha_to_travis,gemma3_12b,travis,1,0.0,0.0,0.0,0.0,0.0
knowm_Yank,Zero-Shot,gha_to_travis,llama3_1_8b,travis,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Zero-Shot,gha_to_travis,gpt-4o,travis,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Zero-Shot,gha_to_travis,mistral_7b,travis,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Fine-Tuned,travis_to_gha,gemma3_12b,gha,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Fine-Tuned,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Few-Shot,travis_to_gha,gemma3_12b,gha,1,0.5,1.0,0.0,1.0,0.0
knowm_Yank,Few-Shot,travis_to_gha,llama3_1_8b,gha,1,0.0,0.0,0.0,0.0,0.0
knowm_Yank,Few-Shot,travis_to_gha,gpt-4o,gha,1,1.0,1.0,1.0,1.0,1.0
knowm_Yank,Few-Shot,travis_to_gha,mistral_7b,gha,1,0.5,1.0,0.0,1.0,0.0
knowm_Yank,Few-Shot,gha_to_travis,gemma3_12b,travis,1,1.0,1.0,1.0,1.0,1.0
